object_id,product_id,sku,brand,model,gender,frame_shape,frame_material,lens_color,front_color,product_type,price,list_price,currency,discount_percentage,discount_amount,on_sale,inventory,is_best_seller,is_polarized,is_customizable,image_url,url
725125536301,3074457345618730791,0HC8438U 56 590174,Coach,CBY94,FEMALE,Square,Acetate,Brown,Striated Redwood/Maple,SUN,155.0,155.0,GBP,0.0,0.0,False,29,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/770b1347-191f-4720-84fb-b3a00144a5b2/0HC8438U__590174__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8438u-725125536301
725125394154,3074457345618765178,0HC8357U 57 576387,Coach,CK470,MALE,Rectangle,Nylon & Propionate,Grey,Black Clear Gradient,SUN,155.0,155.0,GBP,0.0,0.0,False,3,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/6d74728d-255b-4d68-85c5-b362007935b5/0HC8357U__576387__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8357u-725125394154
725125542876,3074457345618765519,0HC8452U 54 593982,Coach,CDP52,FEMALE,Cat Eye,Acetate,Green,Blonde Tortoise,SUN,155.0,155.0,GBP,0.0,0.0,False,27,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/b61c9f37-dd00-4340-a2ce-b370012346c8/0HC8452U__593982__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8452u-725125542876
725125528337,3074457345618738785,0HC8428U 50 58790H,Coach,CAD83,MALE,Round,Acetate,Violet,Transparent Sand,SUN,155.0,155.0,GBP,0.0,0.0,False,54,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/ce0211a1-11d6-47a8-928b-b39e000fe230/0HC8428U__58790H__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8428u-725125528337
725125956413,674736,0HC7064 56 926513,Coach,L151,FEMALE,Pilot,Metal,Brown,Light Gold,SUN,144.0,144.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/4f32e9e8-5473-4267-aede-b35e00c7873f/0HC7064__926513_000A.png,https://www.sunglasshut.comcoach/hc7064-725125956413
725125370967,3074457345618737002,0HC8328U 57 500287,Coach,C6196,MALE,Rectangle,Acetate,Grey,Black,SUN,144.0,144.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/dfbc2dec-2926-4786-864c-b361007f90da/0HC8328U__500287__STD__noshad__fr.png,https://www.sunglasshut.comcoach/hc8328u-725125370967
725125534307,3074457345618708564,0HC8410U 56 58947W,Coach,CW225,FEMALE,Butterfly,Acetate,Violet,Transparent Floral Field,SUN,155.0,155.0,GBP,0.0,0.0,False,268,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/c4426ec6-d62c-4adb-be0f-b3a000f5d1f4/0HC8410U__58947W__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8410u-725125534307
725125542920,3074457345618753682,0HC8453U 56 59417W,Coach,CDP53,FEMALE,Square,Acetate,Violet,Purple Cosmo Tortoise,SUN,155.0,155.0,GBP,0.0,0.0,False,8,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/14d4e856-a85c-4bc6-838f-b3710030e3c9/0HC8453U__59417W__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8453u-725125542920
725125393966,3074457345618737077,0HC8368D 61 50028G,Coach,CH572,FEMALE,Square,Nylon & Propionate,Grey,Black,SUN,129.0,129.0,GBP,0.0,0.0,False,3,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/dc3d6582-dbe8-438b-9350-b36200828d14/0HC8368D__50028G__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8368d-725125393966
725125536363,3074457345618740622,0HC8440U 57 5907S7,Coach,CBY95,MALE,Square,Acetate,Green,Olive Stripes,SUN,155.0,155.0,GBP,0.0,0.0,False,19,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/33d5eadd-76de-46fa-9d7a-b3a00144c6c0/0HC8440U__5907S7__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8440u-725125536363
725125535601,3074457345618740635,0HC8445D 56 512013,Coach,CBY85,FEMALE,Round,Nylon & Propionate,Brown,Dark Tortoise,SUN,129.0,129.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/3e1c0c81-5ba8-4da3-b712-b3a001459520/0HC8445D__512013__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8445d-725125535601
725125535120,3074457345618730784,0HC7184D 56 947813,Coach,CBZ51,FEMALE,Square,Metal,Grey,Rose Gold/Bordeaux,SUN,134.0,134.0,GBP,0.0,0.0,False,10,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/3079f2c1-bcea-421a-a97f-b3a001458d4d/0HC7184D__947813__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7184d-725125535120
725125535069,3074457345618740593,0HC7183 51 947287,Coach,CBZ97,MALE,Round,Metal,Grey,Satin Black,SUN,134.0,134.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/04ec37a9-9aca-4c70-8bc9-b3a0014434a4/0HC7183__947287__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7183-725125535069
725125393140,3074457345618737079,0HC7150D 60 9331U6,Coach,CH574,FEMALE,Square,Metal,Violet,Shiny Rose Gold,SUN,144.0,144.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/628abd08-dfb9-4d2c-8859-b3620086db59/0HC7150D__9331U6__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7150d-725125393140
725125546072,3074457345618765649,0HC7190 58 900582,Coach,CDP40,MALE,Pilot,Metal,Green,Satin Light Gold,SUN,134.0,134.0,GBP,0.0,0.0,False,9,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/477b7bb9-38c4-4218-beab-b3700128d750/0HC7190__900582__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7190-725125546072
725125542814,3074457345618765525,0HC8454U 59 5945/2,Coach,CDP55,MALE,Square,Acetate,Green,Striated Olive,SUN,155.0,155.0,GBP,0.0,0.0,False,29,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/78f0d8c7-ef9a-46f7-b1d6-b371003cb1b0/0HC8454U__5945_2__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8454u-725125542814
725125541619,3074457345618765488,0HC7191 51 900584,Coach,CDP36,MALE,Round,Metal,Pink,Shiny Light Gold,SUN,134.0,134.0,GBP,0.0,0.0,False,7,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/7a5ce78e-7811-442a-a810-b37001230ac7/0HC7191__900584__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7191-725125541619
725125501576,3074457345618737287,0HC7163 52 934687,Coach,CR631,MALE,Phantos,Metal,Grey,Shiny Light Gold/Black,SUN,134.0,134.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/6d7a3ac0-403d-4aca-846e-b363000a0476/0HC7163__934687__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7163-725125501576
725125541794,3074457345618765497,0HC7188 50 94078G,Coach,CDP51,FEMALE,Butterfly,Metal,Grey,Smoke/Rose Gold,SUN,144.0,144.0,GBP,0.0,0.0,False,10,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/970e5397-fd80-4b5c-9767-b37100423a4a/0HC7188__94078G__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7188-725125541794
725125949033,594174,0HC8158 58 500211,Coach,L139,FEMALE,Square,Acetate,Grey,Black,SUN,139.0,139.0,GBP,0.0,0.0,False,4,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/0d3e92c0-e5f0-4da7-8ec0-b35e008ba8ff/0HC8158__500211_000A.png,https://www.sunglasshut.comcoach/hc8158-725125949033
725125522564,3074457345618749469,0HC7172 59 90056R,Coach,CW404,MALE,Pilot,Metal,Green,Satin Light Gold,SUN,130.0,130.0,GBP,0.0,0.0,False,19,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/90044c94-0afc-48dc-bbae-b36300647364/0HC7172__90056R__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7172-725125522564
725125521963,3074457345618749466,0HC8411U 55 5848S7,Coach,CW405,MALE,Square,Acetate,Brown,Transparent Olive,SUN,139.0,139.0,GBP,0.0,0.0,False,53,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/1c4ddd54-17cf-410d-a3a0-b363006444c0/0HC8411U__5848S7__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8411u-725125521963
725125521253,3074457345618777145,0HC7174D 59 900584,Coach,CW429,FEMALE,Square,Metal,Pink,Shiny Light Gold,SUN,139.0,139.0,GBP,0.0,0.0,False,59,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a0efedde-41fd-43c1-a794-b3630064c03c/0HC7174D__900584__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7174d-725125521253
725125519779,3074457345618777111,0HC8405U 54 583271,Coach,CS544,FEMALE,Cat Eye,Acetate,Green,,SUN,130.0,130.0,GBP,0.0,0.0,False,8,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a5191571-4b1b-4f0c-82a8-b363003cd329/0HC8405U__583271__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8405u-725125519779
725125501477,3074457345618749243,0HC7162 57 900513,Coach,CR621,FEMALE,Cat Eye,Metal,Brown,Shiny Light Gold/Nutmeg,SUN,149.0,149.0,GBP,0.0,0.0,False,5,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/7d41d759-5d22-48fc-93a6-b363000a08fc/0HC7162__900513__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7162-725125501477
725125491716,3074457345618777091,0HC7165D 60 90012Q,Coach,CR638,FEMALE,Irregular,Metal,Yellow,Shiny Silver,SUN,130.0,130.0,GBP,0.0,0.0,False,10,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/4c8e48d3-b232-4fd6-b518-b363000a6f17/0HC7165D__90012Q__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7165d-725125491716
725125490979,3074457345618777093,0HC8401D 64 5696AK,Coach,CR635,FEMALE,Irregular,Nylon & Propionate,Violet,Milky Purple,SUN,130.0,130.0,GBP,0.0,0.0,False,8,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/80d3bc48-885b-4be9-affe-b363000b699f/0HC8401D__5696AK__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8401d-725125490979
725125460507,3074457345618777080,0HC8379U 54 55201U,Coach,Cl920,FEMALE,Butterfly,Acetate,Silver,Grey Pearl Signature C,SUN,139.0,139.0,GBP,0.0,0.0,False,6,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a9ea8a57-b0b3-4b4d-aecd-b362013cdf72/0HC8379U__55201U__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8379u-725125460507
725125401944,3074457345618777065,0HC7158D 58 942913,Coach,CL906,FEMALE,Butterfly,Metal,Brown,Shiny Light Gold,SUN,130.0,130.0,GBP,0.0,0.0,False,8,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/1d3ad182-1dd4-4912-99c0-b362011084f2/0HC7158D__942913__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7158d-725125401944
725125401296,3074457345618750625,0HC7155 54 933375,Coach,CL915,MALE,Irregular,Metal,Violet,Antique Gold,SUN,139.0,139.0,GBP,0.0,0.0,False,5,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/22b3d301-3aa4-438e-aa64-b3620118e9a3/0HC7155__933375__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7155-725125401296
725125400213,3074457345618749123,0HC8383U 55 579773,Coach,CL912,MALE,Square,Acetate,Brown,Transparent Green Tan Gradient,SUN,154.0,154.0,GBP,0.0,0.0,False,26,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/f38ec758-9ea1-4e53-87e7-b36201185d97/0HC8383U__579773__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8383u-725125400213
725125400107,3074457345618749119,0HC8380U 54 55208G,Coach,CL922,FEMALE,Rectangle,Acetate,Grey,Grey Pearl Signature C,SUN,139.0,139.0,GBP,0.0,0.0,False,20,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/fbb140ae-0ccd-4daa-97e1-b3620118aa9d/0HC8380U__55208G__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8380u-725125400107
725125396523,3074457345618777044,0HC8374U 51 57483G,Coach,CH561,FEMALE,Square,Nylon & Propionate,Brown,Transparent Buttercup,SUN,130.0,130.0,GBP,0.0,0.0,False,170,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/485a3478-fdc8-4b59-b5ef-b362007f4338/0HC8374U__57483G__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8374u-725125396523
725125396486,3074457345618777047,0HC8375 56 574974,Coach,CH562,FEMALE,Square,Nylon & Propionate,Brown,Transparent Saddle,SUN,130.0,130.0,GBP,0.0,0.0,False,51,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/498b0254-5963-4d64-ac5a-b3620082e6b1/0HC8375__574974__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8375-725125396486
725125393164,3074457345618777037,0HC7151D 63 900511,Coach,CH573,FEMALE,Round,Metal,Black,Shiny Light Gold,SUN,139.0,139.0,GBP,0.0,0.0,False,47,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/d47e7b7e-3b4e-4720-86cc-b3620085da4c/0HC7151D__900511__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7151d-725125393164
725125393102,3074457345618777029,0HC8364U 55 574613,Coach,CH569,FEMALE,Oval,Acetate,Green,Moss/Mint,SUN,139.0,139.0,GBP,0.0,0.0,False,6,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a1f0fc72-111b-46f9-90e9-b362008494b5/0HC8364U__574613__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8364u-725125393102
725125392778,3074457345618777027,0HC8363U 56 574174,Coach,CH564,FEMALE,Butterfly,Acetate,Brown,Caramel Tortoise,SUN,149.0,149.0,GBP,0.0,0.0,False,15,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/11435dad-c40f-4473-873e-b36200422bcf/0HC8363U__574174__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8363u-725125392778
725125392655,3074457345618777026,0HC8361U 57 574174,Coach,CH558,FEMALE,Square,Acetate,Brown,Caramel Tortoise,SUN,124.0,124.0,GBP,0.0,0.0,False,6,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/892a5d85-1184-4168-b07a-b3620041a90d/0HC8361U__574174__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8361u-725125392655
725125392280,3074457345618751254,0HC8365U 55 574413,Coach,CH566,FEMALE,Cat Eye,Acetate,Brown,Tortoise/Transparent Pink,SUN,139.0,139.0,GBP,0.0,0.0,False,3,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/c03e0b3f-1040-475a-b777-b362004225bf/0HC8365U__574413__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8365u-725125392280
725125387545,3074457345618777015,0HC7142 58 900513,Coach,CD476,FEMALE,Irregular,Metal,Green,Shiny Light Gold,SUN,149.0,149.0,GBP,0.0,0.0,False,9,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/053f3ea5-c055-420b-a0c3-b362000f0eda/0HC7142__900513__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7142-725125387545
725125387415,3074457345618627669,0HC8358U 54 512069,Coach,CD471,FEMALE,Oval,Acetate,Violet,Dark Tortoise,SUN,139.0,139.0,GBP,0.0,0.0,False,13,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/10a57cf2-8598-4177-abda-b3620003c7a7/0HC8358U__512069__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8358u-725125387415
725125386289,3074457345618777014,0HC7145BD 60 93310J,Coach,CD453,FEMALE,Butterfly,Metal,Violet,Shiny Rose Gold,SUN,130.0,130.0,GBP,0.0,0.0,False,5,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/37123d25-832a-4f2f-a2d9-b362000f2588/0HC7145BD__93310J__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7145bd-725125386289
725125386272,3074457345618777013,0HC7144BD 59 94160J,Coach,CD452,FEMALE,Irregular,Metal,Violet,Light Gold / Purple,SUN,130.0,130.0,GBP,0.0,0.0,False,7,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/3ba45bc3-1d68-46ef-9805-b362000793fc/0HC7144BD__94160J__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7144bd-725125386272
725125386159,3074457345618777010,0HC7146BD 60 90058E,Coach,CD454,FEMALE,Butterfly,Metal,Grey,Shiny Light Gold,SUN,139.0,139.0,GBP,0.0,0.0,False,5,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/88f6ef5c-ba03-4b64-a7b5-b362000fb735/0HC7146BD__90058E__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc7146bd-725125386159
725125382441,3074457345618777003,0HC8345 57 56657B,Coach,C9206,FEMALE,Square,Nylon & Propionate,Blue,Transparent Purple,SUN,118.0,118.0,GBP,0.0,0.0,False,9,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/8dee68b6-496b-4248-a033-b361017a15d8/0HC8345__56657B__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8345-725125382441
725125379120,3074457345618602529,0HC7134 57 934681,Coach,C7996,FEMALE,Round,Metal,Grey,Black,SUN,146.0,146.0,GBP,0.0,0.0,False,5,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/8e478211-a954-4826-82df-b361010a42d3/0HC7134__934681__STD__noshad__fr.png,https://www.sunglasshut.comcoach/hc7134-725125379120
725125378352,3074457345618776992,0HC7139BD 58 94028D,Coach,C8000,FEMALE,Square,Metal,Red,Rose Gold/Oxblood,SUN,130.0,130.0,GBP,0.0,0.0,False,7,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/7950e63d-5b22-4afd-a774-b3610108a112/0HC7139BD__94028D__STD__noshad__fr.png,https://www.sunglasshut.comcoach/hc7139bd-725125378352
725125377386,3074457345618776991,0HC8333 53 50023C,Coach,C7995,FEMALE,Square,Nylon & Propionate,Grey,Black,SUN,154.0,154.0,GBP,0.0,0.0,False,7,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a7ea3ee4-2746-4ef8-8cad-b36101560bc0/0HC8333__50023C__STD__noshad__fr.png,https://www.sunglasshut.comcoach/hc8333-725125377386
725125376853,3074457345618602492,0HC7135 54 511136,Coach,C7999,FEMALE,Square,Metal,Violet,Light Gold/Crystal,SUN,124.0,124.0,GBP,0.0,0.0,False,5,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/45b34c50-6339-4057-8f58-b36101083d87/0HC7135__511136__STD__noshad__fr.png,https://www.sunglasshut.comcoach/hc7135-725125376853
725125368933,3074457345618540066,0HC8315 57 56418H,Coach,C3445,FEMALE,Irregular,Acetate,Violet,Gradient Transparent Violet,SUN,149.0,149.0,GBP,0.0,0.0,False,12,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a119b4d9-3ee1-4695-ac26-b360017a0cbe/0HC8315__56418H__STD__noshad__fr.png,https://www.sunglasshut.comcoach/hc8315-725125368933
725125156981,3074457345618624259,0HC8298U 57 56228H,Coach,L1153,FEMALE,Rectangle,Nylon & Propionate,Red,Transparent Rose,SUN,113.0,113.0,GBP,0.0,0.0,False,5,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a8ade6a1-b46d-4c17-8fbb-b3600100c3f0/0HC8298U__56228H__STD__noshad__fr.png,https://www.sunglasshut.comcoach/hc8298u-725125156981
725125400114,3074457345618749118,0HC8380U 54 57654L,Coach,HC8380U CL922,FEMALE,Rectangle,Acetate,Blue,Sapphire Pearl Signature C,SUN,139.0,139.0,GBP,0.0,0.0,False,1,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/ee970189-1c8d-497d-b8fb-b3620118c3c0/0HC8380U__57654L__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8380u-725125400114
725125483629,3074457345618749240,0HC8395U 54 581274,Coach,HC8395U CR614,FEMALE,Square,Acetate,Brown,Saddle/Dusty Rose Gradient,SUN,139.0,139.0,GBP,0.0,0.0,False,1,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/52e10611-8d07-468c-ae1a-b363000a74f3/0HC8395U__581274__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8395u-725125483629
725125386944,3074457345618749026,0HC8348U 56 50028G,Coach,CD479,FEMALE,Cat Eye,Acetate,Grey,Black,SUN,139.0,139.0,GBP,0.0,0.0,False,0,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/34148dc5-56ec-4fc6-9558-b36200116c6f/0HC8348U__50028G__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8348u-725125386944
725125392952,3074457345618749055,0HC8362U 57 50028G,Coach,CH563,FEMALE,Rectangle,Acetate,Grey,Black,SUN,149.0,149.0,GBP,0.0,0.0,False,0,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/6aacbded-6669-4887-b32f-b3620085c804/0HC8362U__50028G__P21__noshad__fr.png,https://www.sunglasshut.comcoach/hc8362u-725125392952
97963838566,3074457345618736952,06S2003 52 200302,Costa,Tybee,MALE,Rectangle,Acetate,Blue,Shiny Light Gray Crystal,SUN,223.0,223.0,GBP,0.0,0.0,False,9,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/f4109d59-4d4c-417b-853d-b36000d20c98/06S2003__200302__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s2003-97963838566
97963939645,3074457345618737046,06S9106 62 910605,Costa,Jose PRO,MALE,Rectangle,Nylon & Propionate,Silver,Matte Black,SUN,243.0,243.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/3f2c9e5a-b195-44a4-a97b-b3620010baf3/06S9106__910605__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9106-97963939645
97963967099,3074457345618737134,06S9112 58 911202,Costa,King Tide 6,MALE,Rectangle,Nylon & Propionate,Green,Black Pearl,SUN,301.0,301.0,GBP,0.0,0.0,False,8,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/34dbfb41-9922-449b-8b07-b362015b1441/06S9112__911202__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9112-97963967099
97963910811,3074457345618602442,06S9105 60 910505,Costa,Tuna Alley PRO,MALE,Rectangle,Nylon & Propionate,Grey,Matte Black,SUN,217.0,217.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/90b4acb7-6c67-44a5-b4e2-b36100f0a8e5/06S9105__910505__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9105-97963910811
97963967044,3074457345618737139,06S9111 60 911102,Costa,King Tide 8,MALE,Rectangle,Nylon & Propionate,Green,Black Pearl,SUN,301.0,301.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/0b6c91ca-b5c2-4d48-b4ab-b362015b6080/06S9111__911102__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9111-97963967044
97963855945,3074457345618748959,06S9004 58 900417,Costa,6S9004 Freedom Series Waterwoman 2,FEMALE,Square,Nylon & Propionate,Blue,Shiny American Sky,SUN,230.0,230.0,GBP,0.0,0.0,False,67,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/90add160-ba1f-4411-b288-b360010b8789/06S9004__900417__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9004-97963855945
97963887311,3074457345618540196,06S9078 60 907802,Costa,Blackfin PRO,MALE,Pillow,Nylon & Propionate,Green,Matte Black,SUN,243.0,243.0,GBP,0.0,0.0,False,12,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/77282510-2d2f-4aaf-8095-b361002a0386/06S9078__907802__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9078-97963887311
97963455091,3074457345618092671,06S9022 62 902218,Costa,Permit,MALE,Pillow,Nylon & Propionate,Green,Tortoise,SUN,233.0,233.0,GBP,0.0,0.0,False,7,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/1f0e3c72-77ef-40ec-80b0-b36000df658a/06S9022__902218__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9022-97963455091
97963911177,3074457345618763935,06S9080 63 908003,Costa,Reefton PRO,MALE,Rectangle,Nylon & Propionate,Copper,Matte Black,SUN,243.0,243.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/c7f71198-3689-437f-9f2c-b36100f16bbf/06S9080__908003__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9080-97963911177
97963979672,3074457345618737258,06S9109 61 910911,Costa,Corbina PRO,MALE,Rectangle,Nylon & Propionate,Gold,Matte Black,SUN,243.0,243.0,GBP,0.0,0.0,False,2,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/a1a087af-d460-4a06-9184-b363001c6610/06S9109__910911__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9109-97963979672
97963855778,3074457345618700857,06S9021 61 902141,Costa,6S9021 Freedom Series Broadbill,MALE,Square,Nylon & Propionate,Grey,Matte Usa White,SUN,170.0,170.0,GBP,0.0,0.0,False,18,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/18fcf33e-576d-4db2-a206-b360010cc7bb/06S9021__902141_000A.png,https://www.sunglasshut.comcosta-del-mar/6s9021-97963855778
97963990240,3074457345618691682,06S9125 58 912501,Costa,Clemente,FEMALE,Rectangle,Nylon & Propionate,Grey,Deep Purple,SUN,154.0,154.0,GBP,0.0,0.0,False,45,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/65c6d463-a2dd-480c-8636-b3630072c723/06S9125__912501__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9125-97963990240
198537009723,3074457345618730816,06S9121 64 912115,Costa,Rincon II,MALE,Rectangle,Nylon & Propionate,Grey,Matte Brown Smoke,SUN,203.0,203.0,GBP,0.0,0.0,False,7,False,False,False,https://assets2.sunglasshut.com/prod-onecp-record-files/pieyewear/9be72e53-0337-42b2-8273-b3a100482ebb/06S9121__912115__P21__noshad__fr.png,https://www.sunglasshut.comcosta-del-mar/6s9121-198537009723
